cdm_name,denominator_cohort_name,outcome_cohort_name,incidence_start_date,incidence_end_date,analysis_interval,analysis_censor_cohort_name,analysis_complete_database_intervals,analysis_outcome_washout,analysis_repeated_events,denominator_age_group,denominator_days_prior_observation,denominator_end_date,denominator_requirements_at_entry,denominator_sex,denominator_start_date,denominator_target_cohort_name,denominator_time_at_risk,denominator_count,outcome_count,person_days,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,result_type
mock,denominator_cohort_4,cohort_1,2021-09-01,2021-09-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,187590,1,2816743,7711.822,12.967,0.328,72.248,tidy_incidence
mock,denominator_cohort_4,cohort_1,2021-10-01,2021-10-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,104602,1,1330801,3643.535,27.446,0.695,152.919,tidy_incidence
mock,denominator_cohort_4,cohort_1,2021-11-01,2021-11-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,26762,0,395927,1083.989,0,0,340.306,tidy_incidence
mock,denominator_cohort_4,cohort_1,2021-12-01,2021-12-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,8882,0,179656,491.871,0,0,749.969,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-01-01,2022-01-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,6026,0,137144,375.48,0,0,982.444,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-02-01,2022-02-28,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,5627,0,121175,331.759,0,0,1111.915,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-03-01,2022-03-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,4913,2,126187,345.481,578.903,70.108,2091.197,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-04-01,2022-04-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,4491,0,113092,309.629,0,0,1191.387,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-05-01,2022-05-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,4010,0,109985,301.123,0,0,1225.041,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-06-01,2022-06-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3711,1,102139,279.641,357.601,9.054,1992.427,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-07-01,2022-07-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3554,0,103917,284.509,0,0,1296.577,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-08-01,2022-08-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3576,0,103847,284.318,0,0,1297.448,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-09-01,2022-09-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3545,0,100864,276.151,0,0,1335.82,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-10-01,2022-10-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3388,0,101535,277.988,0,0,1326.992,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-11-01,2022-11-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3345,0,97851,267.901,0,0,1376.956,tidy_incidence
mock,denominator_cohort_4,cohort_1,2022-12-01,2022-12-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3325,0,100250,274.47,0,0,1344.001,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-01-01,2023-01-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3285,0,99776,273.172,0,0,1350.387,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-02-01,2023-02-28,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3248,0,89670,245.503,0,0,1502.58,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-03-01,2023-03-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3191,0,97894,268.019,0,0,1376.35,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-04-01,2023-04-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3151,0,93920,257.139,0,0,1434.586,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-05-01,2023-05-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3127,0,96609,264.501,0,0,1394.656,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-06-01,2023-06-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3120,1,93280,255.387,391.563,9.914,2181.647,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-07-01,2023-07-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3112,0,96291,263.63,0,0,1399.264,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-08-01,2023-08-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3107,0,96183,263.335,0,0,1400.831,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-09-01,2023-09-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3108,0,92841,254.185,0,0,1451.258,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-10-01,2023-10-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3103,1,95982,262.784,380.541,9.634,2120.237,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-11-01,2023-11-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3093,0,92637,253.626,0,0,1454.456,tidy_incidence
mock,denominator_cohort_4,cohort_1,2023-12-01,2023-12-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3090,0,95562,261.634,0,0,1409.939,tidy_incidence
mock,denominator_cohort_4,cohort_1,2024-01-01,2024-01-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3088,1,95426,261.262,382.758,9.691,2132.589,tidy_incidence
mock,denominator_cohort_4,cohort_1,2024-02-01,2024-02-29,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3075,0,89050,243.806,0,0,1513.039,tidy_incidence
mock,denominator_cohort_4,cohort_1,2024-03-01,2024-03-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,3070,0,94935,259.918,0,0,1419.247,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-04-01,2021-04-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,6756,0,139043,380.679,0,0,969.026,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-05-01,2021-05-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,18504,0,379027,1037.719,0,0,355.48,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-06-01,2021-06-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,29262,0,719927,1971.053,0,0,187.153,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-07-01,2021-07-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,49214,0,1165161,3190.037,0,0,115.638,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-08-01,2021-08-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,132813,4,2586463,7081.35,56.486,15.391,144.628,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-09-01,2021-09-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,247547,4,5680734,15553.002,25.719,7.007,65.85,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-10-01,2021-10-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,334365,8,9336422,25561.73,31.297,13.512,61.667,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-11-01,2021-11-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,353809,14,10346484,28327.129,49.423,27.02,82.923,tidy_incidence
mock,denominator_cohort_7,cohort_1,2021-12-01,2021-12-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,357643,16,10951691,29984.096,53.362,30.501,86.656,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-01-01,2022-01-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,352488,9,10714907,29335.817,30.679,14.028,58.239,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-02-01,2022-02-28,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,338081,11,9215218,25229.892,43.599,21.765,78.011,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-03-01,2022-03-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,317800,11,8696373,23809.372,46.2,23.063,82.665,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-04-01,2022-04-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,235279,8,5935471,16250.434,49.229,21.254,97.002,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-05-01,2022-05-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,164384,3,4661317,12761.99,23.507,4.848,68.698,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-06-01,2022-06-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,139016,10,4004892,10964.797,91.201,43.734,167.722,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-07-01,2022-07-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,128586,2,3851736,10545.478,18.965,2.297,68.51,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-08-01,2022-08-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,120039,4,3554977,9732.997,41.097,11.198,105.225,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-09-01,2022-09-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,111084,11,3264625,8938.056,123.069,61.436,220.205,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-10-01,2022-10-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,107648,8,3279987,8980.115,89.086,38.461,175.534,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-11-01,2022-11-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,103430,6,3043423,8332.438,72.008,26.426,156.731,tidy_incidence
mock,denominator_cohort_7,cohort_1,2022-12-01,2022-12-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,99907,4,3045235,8337.399,47.977,13.072,122.839,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-01-01,2023-01-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,96881,6,2969650,8130.459,73.797,27.082,160.624,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-02-01,2023-02-28,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,94661,5,2623810,7183.6,69.603,22.6,162.43,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-03-01,2023-03-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,92966,5,2858919,7827.294,63.879,20.741,149.072,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-04-01,2023-04-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,91421,2,2733824,7484.802,26.721,3.236,96.525,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-05-01,2023-05-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,90825,3,2812332,7699.745,38.962,8.035,113.864,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-06-01,2023-06-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,90618,3,2716178,7436.49,40.342,8.319,117.895,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-07-01,2023-07-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,90452,3,2801537,7670.19,39.112,8.066,114.303,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-08-01,2023-08-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,90287,4,2797095,7658.029,52.233,14.232,133.737,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-09-01,2023-09-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,90138,7,2702571,7399.236,94.604,38.036,194.921,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-10-01,2023-10-31,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,89996,1,2787472,7631.682,13.103,0.332,73.007,tidy_incidence
mock,denominator_cohort_7,cohort_1,2023-11-01,2023-11-30,months,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,89832,5,2692336,7371.214,67.831,22.025,158.296,tidy_incidence
